,strSubID,strHourAvg,strValueAvg
0,371,3,3
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,1,1
5,18020,0,0
6,2,0,0
7,368,1,1
8,12493,0,0
9,12495,0,0
10,12572,0,0
11,15040,1,1
12,15041,1,1
13,15042,0,0
14,15043,1,1
15,15044,0,0
16,15045,1,1
17,15046,1,1
18,15047,1,1
19,15048,0,0
20,5,0,0
21,363,1,1
22,15049,0,0
23,15050,0,0
24,15058,1,1
25,15059,0,0
26,15060,1,1
27,15061,0,0
28,15062,1,1
29,15063,0,0
30,15064,0,0
31,15065,0,0
32,15066,1,1
33,15067,0,0
34,15068,0,0
35,15069,0,0
36,15070,1,1
37,15071,1,1
38,7,0,0
39,12492,1,1
40,12792,1,1
41,15072,0,0
42,15073,0,0
43,15074,0,0
44,15075,0,0
45,15076,0,0
46,15077,0,0
47,15078,1,1
48,15079,0,0
49,15080,0,0
50,15081,1,1
51,15082,1,1
52,15083,1,1
53,1,1,1
54,15084,1,1
55,15085,1,1
56,15086,0,0
57,15087,1,1
58,15088,0,0
59,15089,1,1
60,15090,1,1
61,15095,0,0
62,15097,1,1
63,15099,0,0
64,18821,1,1
65,18966,0,0
66,3,0,0
67,12573,0,0
68,15100,1,1
69,15101,0,0
70,15102,0,0
71,15103,0,0
72,15104,1,1
73,15105,0,0
74,15106,0,0
75,15107,1,1
76,15108,1,1
77,16503,0,0
78,16504,1,1
79,8,1,1
80,12672,1,1
81,15109,1,1
82,15110,1,1
83,15111,2,2
84,15112,2,2
85,15113,1,1
86,15114,1,1
87,15115,0,0
88,15116,0,0
89,6,1,1
90,365,0,0
91,15166,1,1
92,15167,1,1
93,15169,0,0
94,17700,1,1
95,12110,1,1
96,12111,0,0
97,12112,1,1
98,12113,0,0
99,12117,0,0
100,12153,1,1
101,12154,0,0
102,13271,0,0
103,13272,0,0
104,13275,0,--
105,13276,0,0
106,13277,0,0
107,13278,1,1
108,12115,0,0
109,12116,0,0
110,13273,0,0
111,13274,0,0
112,15098,2,2
113,15146,1,1
114,15147,0,0
115,15148,0,0
116,12578,0,0
117,12579,2,2
118,15140,2,2
119,15141,2,2
120,15142,1,1
121,15143,0,0
122,15144,0,0
123,15145,1,1
124,12574,1,1
125,12575,0,0
126,15149,1,1
127,15150,1,1
128,15151,1,1
129,15152,1,1
130,16500,1,1
131,12576,0,0
132,12577,1,1
133,15153,0,0
134,15154,0,0
135,15155,0,0
136,15156,1,1
137,15157,1,1
138,15160,1,1
139,15161,1,1
140,15162,0,0
141,15163,2,2
142,15164,0,0
143,15165,1,1
144,15055,1,1
145,15056,2,2
146,15057,1,1
147,9929,0,0
148,9930,0,0
149,15117,0,0
150,15118,0,0
151,15119,1,1
152,15120,1,1
153,15121,1,1
154,15122,1,1
155,15129,1,1
156,15130,1,1
157,15131,1,1
158,15132,0,0
159,15133,1,1
160,15134,2,2
161,15135,0,0
162,15136,1,1
163,15137,0,0
164,15138,1,1
165,15139,1,1
